timestamp_iso,unix_ms,trial_id,label,radar_status,pir_placeholder,distance_cm,inference,speed_m_s,esp_millis,radar_bin,ultrasonic_active,inference_code,distance_change_cm,speed_cm_s,radar_count,raw_message
2026-06-25T22:57:00.000,1782428220000,synthetic_human_crossing_radar_trial_02,human_crossing,STILL,PIR_REMOVED,999.0,SECURE,0.0,382604,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,999.0,SECURE,0.000,382604,0,1,0,0.0,0.00,0"
2026-06-25T22:57:00.327,1782428220327,synthetic_human_crossing_radar_trial_02,human_crossing,STILL,PIR_REMOVED,999.0,SECURE,0.0,382931,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,999.0,SECURE,0.000,382931,0,1,0,0.0,0.00,0"
2026-06-25T22:57:00.672,1782428220672,synthetic_human_crossing_radar_trial_02,human_crossing,STILL,PIR_REMOVED,999.0,SECURE,0.0,383276,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,999.0,SECURE,0.000,383276,0,1,0,0.0,0.00,0"
2026-06-25T22:57:01.020,1782428221020,synthetic_human_crossing_radar_trial_02,human_crossing,STILL,PIR_REMOVED,999.0,SECURE,0.0,383624,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,999.0,SECURE,0.000,383624,0,1,0,0.0,0.00,0"
2026-06-25T22:57:01.354,1782428221354,synthetic_human_crossing_radar_trial_02,human_crossing,STILL,PIR_REMOVED,999.0,SECURE,0.0,383958,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,999.0,SECURE,0.000,383958,0,1,0,0.0,0.00,0"
2026-06-25T22:57:01.713,1782428221713,synthetic_human_crossing_radar_trial_02,human_crossing,STILL,PIR_REMOVED,999.0,SECURE,0.0,384317,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,999.0,SECURE,0.000,384317,0,1,0,0.0,0.00,0"
2026-06-25T22:57:02.080,1782428222080,synthetic_human_crossing_radar_trial_02,human_crossing,STILL,PIR_REMOVED,999.0,SECURE,0.0,384684,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,999.0,SECURE,0.000,384684,0,1,0,0.0,0.00,0"
2026-06-25T22:57:02.432,1782428222432,synthetic_human_crossing_radar_trial_02,human_crossing,STILL,PIR_REMOVED,999.0,SECURE,0.0,385036,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,999.0,SECURE,0.000,385036,0,1,0,0.0,0.00,0"
2026-06-25T22:57:02.785,1782428222785,synthetic_human_crossing_radar_trial_02,human_crossing,STILL,PIR_REMOVED,999.0,SECURE,0.0,385389,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,999.0,SECURE,0.000,385389,0,1,0,0.0,0.00,0"
2026-06-25T22:57:03.124,1782428223124,synthetic_human_crossing_radar_trial_02,human_crossing,STILL,PIR_REMOVED,999.0,SECURE,0.0,385728,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,999.0,SECURE,0.000,385728,0,1,0,0.0,0.00,0"
