timestamp_iso,unix_ms,trial_id,label,radar_status,pir_placeholder,distance_cm,inference,speed_m_s,esp_millis,radar_bin,ultrasonic_active,inference_code,distance_change_cm,speed_cm_s,radar_count,raw_message
2026-06-25T22:55:00.000,1782428100000,synthetic_human_approaching_radar_trial_02,human_approaching,STILL,PIR_REMOVED,358.6,SECURE,0.0,424316,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,358.6,SECURE,0.000,424316,0,1,0,0.0,0.00,0"
2026-06-25T22:55:00.356,1782428100356,synthetic_human_approaching_radar_trial_02,human_approaching,MOTION_DETECTED,PIR_REMOVED,354.0,RADAR_DISTANCE_TRACKING,0.129,424672,1,1,3,4.6,12.92,6,"MOTION_DETECTED,PIR_REMOVED,354.0,RADAR_DISTANCE_TRACKING,0.129,424672,1,1,3,4.6,12.92,6"
2026-06-25T22:55:00.668,1782428100668,synthetic_human_approaching_radar_trial_02,human_approaching,MOTION_DETECTED,PIR_REMOVED,353.9,RADAR_DISTANCE_TRACKING,0.0,424984,1,1,3,0.0,0.0,8,"MOTION_DETECTED,PIR_REMOVED,353.9,RADAR_DISTANCE_TRACKING,0.000,424984,1,1,3,0.0,0.00,8"
2026-06-25T22:55:01.026,1782428101026,synthetic_human_approaching_radar_trial_02,human_approaching,STILL,PIR_REMOVED,351.6,SECURE,0.064,425342,0,1,0,2.3,6.42,0,"STILL,PIR_REMOVED,351.6,SECURE,0.064,425342,0,1,0,2.3,6.42,0"
2026-06-25T22:55:01.351,1782428101351,synthetic_human_approaching_radar_trial_02,human_approaching,MOTION_DETECTED,PIR_REMOVED,346.7,RADAR_DISTANCE_TRACKING,0.151,425667,1,1,3,4.9,15.08,10,"MOTION_DETECTED,PIR_REMOVED,346.7,RADAR_DISTANCE_TRACKING,0.151,425667,1,1,3,4.9,15.08,10"
2026-06-25T22:55:01.678,1782428101678,synthetic_human_approaching_radar_trial_02,human_approaching,STILL,PIR_REMOVED,340.7,SECURE,0.184,425994,0,1,0,6.0,18.35,0,"STILL,PIR_REMOVED,340.7,SECURE,0.184,425994,0,1,0,6.0,18.35,0"
2026-06-25T22:55:01.993,1782428101993,synthetic_human_approaching_radar_trial_02,human_approaching,MOTION_DETECTED,PIR_REMOVED,335.9,RADAR_DISTANCE_TRACKING,0.152,426309,1,1,3,4.8,15.24,6,"MOTION_DETECTED,PIR_REMOVED,335.9,RADAR_DISTANCE_TRACKING,0.152,426309,1,1,3,4.8,15.24,6"
2026-06-25T22:55:02.351,1782428102351,synthetic_human_approaching_radar_trial_02,human_approaching,MOTION_DETECTED,PIR_REMOVED,329.5,RADAR_DISTANCE_TRACKING,0.179,426667,1,1,3,6.4,17.88,6,"MOTION_DETECTED,PIR_REMOVED,329.5,RADAR_DISTANCE_TRACKING,0.179,426667,1,1,3,6.4,17.88,6"
2026-06-25T22:55:02.714,1782428102714,synthetic_human_approaching_radar_trial_02,human_approaching,MOTION_DETECTED,PIR_REMOVED,321.5,RADAR_DISTANCE_TRACKING,0.22,427030,1,1,3,8.0,22.04,6,"MOTION_DETECTED,PIR_REMOVED,321.5,RADAR_DISTANCE_TRACKING,0.220,427030,1,1,3,8.0,22.04,6"
2026-06-25T22:55:03.071,1782428103071,synthetic_human_approaching_radar_trial_02,human_approaching,STILL,PIR_REMOVED,322.9,SECURE,0.0,427387,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,322.9,SECURE,0.000,427387,0,1,0,0.0,0.00,0"
2026-06-25T22:55:03.390,1782428103390,synthetic_human_approaching_radar_trial_02,human_approaching,STILL,PIR_REMOVED,317.1,SECURE,0.182,427706,0,1,0,5.8,18.18,0,"STILL,PIR_REMOVED,317.1,SECURE,0.182,427706,0,1,0,5.8,18.18,0"
2026-06-25T22:55:03.750,1782428103750,synthetic_human_approaching_radar_trial_02,human_approaching,MOTION_DETECTED,PIR_REMOVED,315.6,RADAR_DISTANCE_TRACKING,0.0,428066,1,1,3,0.0,0.0,6,"MOTION_DETECTED,PIR_REMOVED,315.6,RADAR_DISTANCE_TRACKING,0.000,428066,1,1,3,0.0,0.00,6"
2026-06-25T22:55:04.060,1782428104060,synthetic_human_approaching_radar_trial_02,human_approaching,STILL,PIR_REMOVED,313.2,SECURE,0.077,428376,0,1,0,2.4,7.74,0,"STILL,PIR_REMOVED,313.2,SECURE,0.077,428376,0,1,0,2.4,7.74,0"
2026-06-25T22:55:04.386,1782428104386,synthetic_human_approaching_radar_trial_02,human_approaching,MOTION_DETECTED,PIR_REMOVED,301.7,RADAR_DISTANCE_TRACKING,0.35,428702,1,1,3,11.4,34.97,7,"MOTION_DETECTED,PIR_REMOVED,301.7,RADAR_DISTANCE_TRACKING,0.350,428702,1,1,3,11.4,34.97,7"
