timestamp_iso,unix_ms,trial_id,label,radar_status,pir_placeholder,distance_cm,inference,speed_m_s,esp_millis,radar_bin,ultrasonic_active,inference_code,distance_change_cm,speed_cm_s,radar_count,raw_message
2026-06-25T22:56:00.000,1782428160000,synthetic_human_leaving_radar_trial_02,human_leaving,STILL,PIR_REMOVED,54.5,STATIC_OBJECT_NEAR,0.0,402439,0,1,2,0.0,0.0,0,"STILL,PIR_REMOVED,54.5,STATIC_OBJECT_NEAR,0.000,402439,0,1,2,0.0,0.00,0"
2026-06-25T22:56:00.289,1782428160289,synthetic_human_leaving_radar_trial_02,human_leaving,STILL,PIR_REMOVED,63.2,BREACH_VERIFIED,-0.301,402728,0,1,4,-8.7,-30.1,0,"STILL,PIR_REMOVED,63.2,BREACH_VERIFIED,-0.301,402728,0,1,4,-8.7,-30.10,0"
2026-06-25T22:56:00.577,1782428160577,synthetic_human_leaving_radar_trial_02,human_leaving,STILL,PIR_REMOVED,58.5,STATIC_OBJECT_NEAR,0.163,403016,0,1,2,4.7,16.32,0,"STILL,PIR_REMOVED,58.5,STATIC_OBJECT_NEAR,0.163,403016,0,1,2,4.7,16.32,0"
2026-06-25T22:56:00.912,1782428160912,synthetic_human_leaving_radar_trial_02,human_leaving,MOTION_DETECTED,PIR_REMOVED,63.6,BREACH_VERIFIED,-0.149,403351,1,1,4,-5.0,-14.93,9,"MOTION_DETECTED,PIR_REMOVED,63.6,BREACH_VERIFIED,-0.149,403351,1,1,4,-5.0,-14.93,9"
2026-06-25T22:56:01.243,1782428161243,synthetic_human_leaving_radar_trial_02,human_leaving,MOTION_DETECTED,PIR_REMOVED,58.5,BREACH_VERIFIED,0.154,403682,1,1,4,5.1,15.41,7,"MOTION_DETECTED,PIR_REMOVED,58.5,BREACH_VERIFIED,0.154,403682,1,1,4,5.1,15.41,7"
2026-06-25T22:56:01.571,1782428161571,synthetic_human_leaving_radar_trial_02,human_leaving,STILL,PIR_REMOVED,70.9,BREACH_VERIFIED,-0.378,404010,0,1,4,-12.4,-37.8,0,"STILL,PIR_REMOVED,70.9,BREACH_VERIFIED,-0.378,404010,0,1,4,-12.4,-37.80,0"
2026-06-25T22:56:01.932,1782428161932,synthetic_human_leaving_radar_trial_02,human_leaving,STILL,PIR_REMOVED,63.0,BREACH_VERIFIED,0.216,404371,0,1,4,7.8,21.61,0,"STILL,PIR_REMOVED,63.0,BREACH_VERIFIED,0.216,404371,0,1,4,7.8,21.61,0"
2026-06-25T22:56:02.288,1782428162288,synthetic_human_leaving_radar_trial_02,human_leaving,MOTION_DETECTED,PIR_REMOVED,68.6,BREACH_VERIFIED,-0.157,404727,1,1,4,-5.6,-15.73,9,"MOTION_DETECTED,PIR_REMOVED,68.6,BREACH_VERIFIED,-0.157,404727,1,1,4,-5.6,-15.73,9"
2026-06-25T22:56:02.595,1782428162595,synthetic_human_leaving_radar_trial_02,human_leaving,MOTION_DETECTED,PIR_REMOVED,70.4,BREACH_VERIFIED,0.0,405034,1,1,4,0.0,0.0,5,"MOTION_DETECTED,PIR_REMOVED,70.4,BREACH_VERIFIED,0.000,405034,1,1,4,0.0,0.00,5"
2026-06-25T22:56:02.939,1782428162939,synthetic_human_leaving_radar_trial_02,human_leaving,STILL,PIR_REMOVED,78.4,BREACH_VERIFIED,-0.233,405378,0,1,4,-8.0,-23.26,0,"STILL,PIR_REMOVED,78.4,BREACH_VERIFIED,-0.233,405378,0,1,4,-8.0,-23.26,0"
