timestamp_iso,unix_ms,trial_id,label,radar_status,pir_placeholder,distance_cm,inference,speed_m_s,esp_millis,radar_bin,ultrasonic_active,inference_code,distance_change_cm,speed_cm_s,radar_count,raw_message
2026-06-25T22:54:00.000,1782428040000,synthetic_no_intrusion_open_space_trial_09,no_intrusion,STILL,PIR_REMOVED,999.0,SECURE,0.0,779661,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,999.0,SECURE,0.000,779661,0,1,0,0.0,0.00,0"
2026-06-25T22:54:00.318,1782428040318,synthetic_no_intrusion_open_space_trial_09,no_intrusion,STILL,PIR_REMOVED,999.0,SECURE,0.0,779979,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,999.0,SECURE,0.000,779979,0,1,0,0.0,0.00,0"
2026-06-25T22:54:00.618,1782428040618,synthetic_no_intrusion_open_space_trial_09,no_intrusion,STILL,PIR_REMOVED,999.0,SECURE,0.0,780279,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,999.0,SECURE,0.000,780279,0,1,0,0.0,0.00,0"
2026-06-25T22:54:00.972,1782428040972,synthetic_no_intrusion_open_space_trial_09,no_intrusion,STILL,PIR_REMOVED,999.0,SECURE,0.0,780633,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,999.0,SECURE,0.000,780633,0,1,0,0.0,0.00,0"
2026-06-25T22:54:01.246,1782428041246,synthetic_no_intrusion_open_space_trial_09,no_intrusion,STILL,PIR_REMOVED,999.0,SECURE,0.0,780907,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,999.0,SECURE,0.000,780907,0,1,0,0.0,0.00,0"
2026-06-25T22:54:01.589,1782428041589,synthetic_no_intrusion_open_space_trial_09,no_intrusion,STILL,PIR_REMOVED,999.0,SECURE,0.0,781250,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,999.0,SECURE,0.000,781250,0,1,0,0.0,0.00,0"
2026-06-25T22:54:01.932,1782428041932,synthetic_no_intrusion_open_space_trial_09,no_intrusion,STILL,PIR_REMOVED,999.0,SECURE,0.0,781593,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,999.0,SECURE,0.000,781593,0,1,0,0.0,0.00,0"
2026-06-25T22:54:02.256,1782428042256,synthetic_no_intrusion_open_space_trial_09,no_intrusion,STILL,PIR_REMOVED,999.0,SECURE,0.0,781917,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,999.0,SECURE,0.000,781917,0,1,0,0.0,0.00,0"
2026-06-25T22:54:02.640,1782428042640,synthetic_no_intrusion_open_space_trial_09,no_intrusion,STILL,PIR_REMOVED,999.0,SECURE,0.0,782301,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,999.0,SECURE,0.000,782301,0,1,0,0.0,0.00,0"
2026-06-25T22:54:02.985,1782428042985,synthetic_no_intrusion_open_space_trial_09,no_intrusion,STILL,PIR_REMOVED,999.0,SECURE,0.0,782646,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,999.0,SECURE,0.000,782646,0,1,0,0.0,0.00,0"
2026-06-25T22:54:03.334,1782428043334,synthetic_no_intrusion_open_space_trial_09,no_intrusion,STILL,PIR_REMOVED,999.0,SECURE,0.0,782995,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,999.0,SECURE,0.000,782995,0,1,0,0.0,0.00,0"
2026-06-25T22:54:03.684,1782428043684,synthetic_no_intrusion_open_space_trial_09,no_intrusion,STILL,PIR_REMOVED,999.0,SECURE,0.0,783345,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,999.0,SECURE,0.000,783345,0,1,0,0.0,0.00,0"
2026-06-25T22:54:03.964,1782428043964,synthetic_no_intrusion_open_space_trial_09,no_intrusion,STILL,PIR_REMOVED,999.0,SECURE,0.0,783625,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,999.0,SECURE,0.000,783625,0,1,0,0.0,0.00,0"
2026-06-25T22:54:04.344,1782428044344,synthetic_no_intrusion_open_space_trial_09,no_intrusion,STILL,PIR_REMOVED,999.0,SECURE,0.0,784005,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,999.0,SECURE,0.000,784005,0,1,0,0.0,0.00,0"
2026-06-25T22:54:04.702,1782428044702,synthetic_no_intrusion_open_space_trial_09,no_intrusion,STILL,PIR_REMOVED,999.0,SECURE,0.0,784363,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,999.0,SECURE,0.000,784363,0,1,0,0.0,0.00,0"
2026-06-25T22:54:05.015,1782428045015,synthetic_no_intrusion_open_space_trial_09,no_intrusion,STILL,PIR_REMOVED,999.0,SECURE,0.0,784676,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,999.0,SECURE,0.000,784676,0,1,0,0.0,0.00,0"
2026-06-25T22:54:05.369,1782428045369,synthetic_no_intrusion_open_space_trial_09,no_intrusion,STILL,PIR_REMOVED,999.0,SECURE,0.0,785030,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,999.0,SECURE,0.000,785030,0,1,0,0.0,0.00,0"
2026-06-25T22:54:05.724,1782428045724,synthetic_no_intrusion_open_space_trial_09,no_intrusion,STILL,PIR_REMOVED,999.0,SECURE,0.0,785385,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,999.0,SECURE,0.000,785385,0,1,0,0.0,0.00,0"
